sample_id,dataset,emotion,pitch_mean,pitch_std,rms_mean,rms_std,zcr_mean,zcr_std,pause_ratio,voiced_ratio
s007111,CREMA-D,angry,376.2906046778539,49.51176672360433,0.10559144948625512,0.080313192154883,0.1376953125,0.04724519234594716,0.0357142857142857,0.7543859649122807
s009721,TESS,angry,268.7925982711543,25.028388737605844,0.10917107435821924,0.08365251506371399,0.27231353183962265,0.2260317338496347,0.038461538461538436,0.5283018867924528
s004325,CREMA-D,angry,154.66307121792642,40.179357273841596,0.10379650501831286,0.10335414990797383,0.07669553894927536,0.033528232111587085,0.0,0.4782608695652174
s004697,CREMA-D,angry,144.49517497466962,24.57270853711518,0.09678836136885073,0.09027336346778027,0.07265288254310345,0.03913911434345127,0.0,0.5287356321839081
s002999,CREMA-D,angry,199.53280736325004,22.533880123077417,0.12700533823690552,0.08709176795766116,0.13961305480072464,0.14433472612441137,0.0,0.6666666666666666
s007864,CREMA-D,angry,160.84056208497324,62.455430892706744,0.081840995729405,0.06174333159734764,0.0829887885551948,0.04949683140433402,0.0,0.8181818181818182
s004721,CREMA-D,angry,126.28218590334806,15.217620117363387,0.05822183426032413,0.06090234379194328,0.09844846141581633,0.07505222225892678,0.010309278350515427,0.4897959183673469
s001822,CREMA-D,disgust,214.60224315276247,33.60092085036461,0.10072020743456152,0.0745043533956092,0.05126410590277778,0.016626356084619858,0.0,0.7888888888888889
s004294,CREMA-D,disgust,123.48222783302985,26.1987796544166,0.10943726140461611,0.07509212277946133,0.07387859901685394,0.037708068454966534,0.0,0.2247191011235955
s001148,CREMA-D,disgust,184.32245173433648,57.393815284814885,0.05221086990916067,0.06495318623851667,0.10046115451388889,0.08274191356814808,0.0,0.45555555555555555
s003866,CREMA-D,disgust,134.44096410513055,27.08657410310767,0.07161155589997317,0.08500657120144424,0.08116566051136363,0.027894106321937485,0.0461538461538461,0.30303030303030304
s003374,CREMA-D,disgust,244.98031323781393,84.69072087253052,0.09031179153235323,0.06767742933485905,0.09078387360074627,0.04062677578228656,0.09090909090909094,0.7313432835820896
s005378,CREMA-D,disgust,201.33930654238767,40.25412732749063,0.06258510511325693,0.05504504332154308,0.14064744971264367,0.15914153060496516,0.0,0.6436781609195402
s001872,CREMA-D,disgust,199.2060259235683,60.06704233714927,0.08117379959782257,0.08611958063391757,0.10471622242647059,0.0721823033906143,0.22619047619047616,0.5764705882352941
s003368,CREMA-D,disgust,256.4259393097151,38.12259409679876,0.06199034024388171,0.05093180729805554,0.12045522836538461,0.09509509323749894,0.0625,0.7538461538461538
s007443,CREMA-D,disgust,266.20812720654,15.617023190156935,0.15237305089831352,0.08744119955933573,0.13166852678571428,0.058566998038379246,0.0,0.8857142857142857
s005448,CREMA-D,disgust,196.20870581787884,59.732910133417896,0.0795643962919712,0.06900313169354064,0.07223615975215517,0.034387614216365964,0.0,0.5431034482758621
s002800,CREMA-D,disgust,182.71107504083548,19.30671092523468,0.14193581028576988,0.10239209896039674,0.07584635416666667,0.035025984522318455,0.0,0.5925925925925926
s008890,TESS,disgust,187.63490194071142,29.116689893686384,0.11809049590095265,0.09585209567695782,0.12096666309931507,0.17792807930997434,0.0,0.7808219178082192
s008835,TESS,disgust,181.21371666406816,21.109682758549077,0.10821912819388467,0.08088093183618013,0.12557768485915494,0.16713860185449722,0.0,0.7605633802816901
s003097,CREMA-D,disgust,119.28993263803044,8.497101093439472,0.10604812831928333,0.0810037770004977,0.07220865885416666,0.03516484944226888,0.0,0.25
s009898,TESS,disgust,203.970849291488,44.33676215962793,0.10296208871643184,0.06804441527194754,0.16473297574626866,0.17117549910663468,0.09090909090909094,0.5373134328358209
s003252,CREMA-D,disgust,170.4589097082266,13.721103283559735,0.10997655952814966,0.0839756915415748,0.077685546875,0.04522362246885274,0.0,0.35
s009940,TESS,disgust,196.27353038589504,56.55750652083192,0.11378845952114919,0.09473882226610882,0.2113579644097222,0.21280497042921526,0.07042253521126762,0.5
s002933,CREMA-D,disgust,184.76061515076213,12.99837453172627,0.1349644311096357,0.047284663312173805,0.06692283740942029,0.04257401879052876,0.0,0.3333333333333333
s007761,CREMA-D,disgust,78.7843888668143,10.780953096098912,0.08831766828201539,0.054206621858854054,0.08963556807170543,0.08263053045000761,0.0,0.8914728682170543
s006214,CREMA-D,disgust,121.82024832815188,23.9037483451507,0.07290451343242939,0.0675302113605959,0.08955400068681318,0.04072439319189078,0.0,0.3956043956043956
s006496,CREMA-D,disgust,165.61408332192957,37.43790125857549,0.05110183274491301,0.06576226656738923,0.06673383109177215,0.04674500553758073,0.0,0.6708860759493671
s007770,CREMA-D,disgust,77.359168986319,10.843006059410861,0.041122246710583565,0.028098902636059755,0.0800439453125,0.0826929706715807,0.0,0.85
s001557,CREMA-D,disgust,221.81532705692294,14.084687667164255,0.09714842407551945,0.08778814095208218,0.0714171362704918,0.05012360768800297,0.0,0.3114754098360656
s007114,CREMA-D,disgust,137.61251252389275,57.060032093501,0.12611372102248042,0.05952669402410329,0.060501901726973686,0.0193502252906045,0.0,0.6447368421052632
s009921,TESS,disgust,266.7046774797214,61.39400335581353,0.09123727578250035,0.06843166390825255,0.2779626980633803,0.25222609206775287,0.042857142857142816,0.352112676056338
s004328,CREMA-D,disgust,105.82471001211772,9.289160664091028,0.15746157735954097,0.0724364503942074,0.0657009548611111,0.03545579597893454,0.0,0.5555555555555556
s004698,CREMA-D,disgust,110.15477608707418,7.013285822618296,0.12408765165342225,0.09309036579495043,0.05846354166666667,0.01652636282426739,0.0,0.6444444444444445
s003000,CREMA-D,disgust,176.81870098562226,34.101552140053926,0.11327202346395043,0.07020912147873011,0.12937729779411763,0.14798887402667832,0.0,0.5058823529411764
s007865,CREMA-D,disgust,129.59170688339998,52.23258662646966,0.12369427998599253,0.09672706452450648,0.04557462993421053,0.013674006112966784,0.0,0.7894736842105263
s004722,CREMA-D,disgust,117.73610210913174,15.795362902519717,0.0527030172283357,0.053296332463932915,0.085205078125,0.06451696393628735,0.0,0.6792452830188679
s001823,CREMA-D,fear,281.8701097415287,49.16622667865736,0.11674223612697626,0.10446031639770384,0.06627863103693182,0.025324862414191223,0.022812332917483524,0.8295454545454546
s004295,CREMA-D,fear,162.58165533691945,40.85007765841757,0.13038567990358724,0.10471754433490486,0.06922029194078948,0.05429879016790739,0.0,0.6973684210526315
s001151,CREMA-D,fear,258.06282475983824,30.68401305586608,0.056033574544438504,0.06789175194674041,0.08602086509146341,0.06468385188681056,0.0,0.18292682926829268
s003867,CREMA-D,fear,116.33855386226831,21.476928116708965,0.06696643318892234,0.05525248642324017,0.05195545014880952,0.013691193105751348,0.0,0.5238095238095238
s003375,CREMA-D,fear,449.70586449634,85.27007998704767,0.14209910457953812,0.08433566320974704,0.134697265625,0.05034632049571523,0.04081632653061229,0.7
s005379,CREMA-D,fear,349.95836323040476,94.65550061098872,0.09741634291276569,0.08004904153179733,0.11475372314453125,0.08013325594661443,0.23809523809523814,0.734375
s001875,CREMA-D,fear,318.87390415604153,18.79758281060127,0.2657352682513495,0.1313206634240483,0.11966145833333333,0.0261471253338024,0.0,0.9333333333333333
s003369,CREMA-D,fear,414.9757409237848,88.0028919010974,0.15140587898065982,0.12649660191575457,0.17071636652542374,0.09057021670938878,0.03448275862068961,0.7627118644067796
s007446,CREMA-D,fear,220.05968825896093,84.56456644147983,0.08810718101067622,0.08701581651784095,0.06837538422131148,0.03786981216632058,0.0,0.5573770491803278
s005449,CREMA-D,fear,190.2867324050192,74.57975249387542,0.08791945331419508,0.06944134848280345,0.06336611793154762,0.03421523973364423,0.0,0.6666666666666666
s002801,CREMA-D,fear,146.2307203196755,35.068570294801795,0.0736415979066273,0.08588249081135062,0.052573599466463415,0.016277202660860586,0.0,0.6219512195121951
s009090,TESS,fear,281.615255519612,12.61417871413804,0.16880536310297126,0.08409974706692998,0.11662801106770833,0.16019842289089894,0.0,0.8541666666666666
s009035,TESS,fear,303.6834751331051,16.310591742001083,0.14392957463860512,0.0785143744398114,0.11259128736413043,0.1483318581823118,0.0,0.8260869565217391
s003100,CREMA-D,fear,75.06301951120231,0.6833725000830881,0.06540188147392992,0.05906530566095728,0.06233946917808219,0.0283115528505685,0.0,0.0821917808219178
s010098,TESS,fear,296.8090661212782,48.48956569997917,0.15154007201393446,0.11415584488944487,0.18863932291666666,0.15829874087454313,0.0,0.7291666666666666
s003253,CREMA-D,fear,280.9172094008983,42.14578082446569,0.12026534806419578,0.0726660244627778,0.0650634765625,0.03281850507574548,0.0,0.625
s010140,TESS,fear,318.6094375158425,40.76504394731651,0.13494867528788745,0.10685883476555574,0.25399344308035715,0.19855171982416941,0.03580169218935736,0.5535714285714286
s002936,CREMA-D,fear,176.4863996825921,9.089107315897127,0.14638428620889155,0.05122162068582629,0.07797370158450705,0.08100191438351917,0.0,0.18309859154929578
s007762,CREMA-D,fear,86.54228819606556,19.39998160341878,0.13361397283998402,0.05165022850139319,0.07552506087662338,0.05885203540160034,0.0,0.8571428571428571
s006217,CREMA-D,fear,160.66996234665135,35.21770721399573,0.07777897554959329,0.08148604799160174,0.07964972729952831,0.03900860809910964,0.0,0.5094339622641509
s006497,CREMA-D,fear,174.76688251321787,56.49794797251119,0.1229320012498647,0.09329977805018579,0.054107666015625,0.030601456384618475,0.0,0.55
s007773,CREMA-D,fear,81.84172659871582,22.334748454140225,0.09658203087747097,0.05156116748339872,0.07317756204044118,0.06810429037547742,0.0,0.8676470588235294
s001560,CREMA-D,fear,213.71064336420957,20.121643932305084,0.16351772534350553,0.047886218389537744,0.04417588975694445,0.015004438746251248,0.0,0.375
s007117,CREMA-D,fear,500.1520891908013,28.00770195353129,0.1498906258003492,0.10983191498857556,0.13196443256578946,0.027294070026891184,0.0,0.8947368421052632
s010121,TESS,fear,326.1702162563046,76.50109560842392,0.17000491095378117,0.08344937790253723,0.25374827665441174,0.18990436328166893,0.0,0.7941176470588235
s004331,CREMA-D,fear,113.57307958800367,11.774291505176615,0.09775734987932366,0.07480682390872802,0.062354149756493504,0.025854075260353795,0.0,0.6883116883116883
s004699,CREMA-D,fear,152.96395376701923,46.17174388464319,0.07126947682719309,0.07002850063164978,0.05368947458791209,0.013272802621902722,0.0,0.7362637362637363
s003001,CREMA-D,fear,272.73496965525834,34.2600637174728,0.09730879474302818,0.07882579941291162,0.11588541666666667,0.15377167498348596,0.0,0.4942528735632184
s007866,CREMA-D,fear,127.21766871898886,46.4785274810569,0.10894883712081566,0.09363515579979113,0.043653350515463915,0.015272857728847811,0.0,0.7010309278350515
s004723,CREMA-D,fear,185.72943250135322,14.19237119459539,0.08267708156803032,0.05281384734758607,0.0709496474847561,0.0508684159007336,0.0,0.4878048780487805
s001824,CREMA-D,happy,275.61225936565086,57.84355721414928,0.12582796536488075,0.0954049417452154,0.06581763698630137,0.025480630144749952,0.0,0.8356164383561644
s004296,CREMA-D,happy,158.50847066542164,37.16331529806763,0.10062792844005994,0.08773693017966396,0.06478445870535714,0.031296573693628704,0.0,0.5952380952380952
s001154,CREMA-D,happy,179.7202104669349,66.99768212287341,0.06474778636913286,0.06699823060102501,0.0781030547752809,0.05994918770610181,0.0,0.38202247191011235
s003868,CREMA-D,happy,117.06080329253656,8.409874521121504,0.048506787307012605,0.05862000709274656,0.0632180606617647,0.024993759749221873,0.04477611940298509,0.17647058823529413
s003376,CREMA-D,happy,313.97660402535735,62.634720997831074,0.11202562862457946,0.0986591046203998,0.09963441506410256,0.04586278801048922,0.051948051948051965,0.6153846153846154
s005380,CREMA-D,happy,227.87725866069138,24.745017485336792,0.08750536576694538,0.0680039418298825,0.09656155493951613,0.07181647945144853,0.0,0.5161290322580645
s001878,CREMA-D,happy,0.0,0.0,0.0581059371936135,0.07528045315677236,0.088214111328125,0.05089667151044995,0.0,0.0
s003370,CREMA-D,happy,166.4293356834371,59.7178398125266,0.08602383118349968,0.07730483677518275,0.11019078696646341,0.10960815394199534,0.0,0.4268292682926829
s007449,CREMA-D,happy,277.9728483041351,148.55277707490563,0.09798920357359513,0.10442074770662742,0.08239352318548387,0.0360816851110993,0.14754098360655743,0.6451612903225806
s005450,CREMA-D,happy,214.5268070131512,86.94869380739253,0.11300385479706448,0.07580894255462296,0.05652648133116883,0.017771161467469078,0.0,0.8311688311688312
s002802,CREMA-D,happy,131.10601497941684,12.116574482450115,0.09525131839539179,0.08994170704048492,0.06470281427556818,0.02780563775586438,0.0,0.14772727272727273
s009290,TESS,happy,250.340279742992,82.15412528314518,0.14483913731916498,0.08226585731903449,0.11227213541666667,0.15765947701350713,0.016949152542372836,0.65
s009235,TESS,happy,258.8406567246666,88.44606324893213,0.1548610584557814,0.08419138459204017,0.11711301641949153,0.1708344125103408,0.0,0.6440677966101694
s003103,CREMA-D,happy,139.90787224896644,46.15584771294901,0.09250359092321661,0.08880679368586118,0.05836898561507937,0.024380530263984367,0.0,0.4603174603174603
s010298,TESS,happy,283.7384773313362,64.2709561746265,0.1453953553238844,0.08564252044894713,0.13829787234042554,0.0665372976018341,0.06521739130434778,0.9574468085106383
s003254,CREMA-D,happy,286.5255498927324,132.7507872569868,0.10705758808022839,0.08528672003266914,0.0788284560381356,0.0416917611183199,0.0,0.8135593220338984
s010340,TESS,happy,268.47817957075017,60.19167323082439,0.15675533293605834,0.10146986166273268,0.13869030070754718,0.08237365727285823,0.05769230769230771,0.9433962264150944
s002939,CREMA-D,happy,206.94319001302745,22.075773642742284,0.08225185464446744,0.05446127284165202,0.07509765625,0.0676211534347478,0.0,0.8333333333333334
s007763,CREMA-D,happy,82.04358172570755,21.516713785706976,0.07144856804483374,0.06781947412093588,0.06239684198943662,0.04158694955415021,0.0,0.9577464788732394
s006220,CREMA-D,happy,113.53352642304611,20.324332994607257,0.08977754696927688,0.08411983816952841,0.07466182002314815,0.025109853020214852,0.0,0.6296296296296297
s006498,CREMA-D,happy,229.75262714437227,38.099962101700385,0.10262791083866282,0.09667289051875147,0.06405755537974683,0.04063811687143344,0.0,0.379746835443038
s007776,CREMA-D,happy,106.47235854078545,26.762311182862486,0.05562307356324579,0.059009586744370554,0.07821219308035714,0.05167467434203127,0.0,0.6785714285714286
s001563,CREMA-D,happy,109.26324540064856,11.563890730772293,0.1094393597708808,0.07495578733375702,0.055103443287037035,0.02053887866528315,0.0,0.16666666666666666
s007120,CREMA-D,happy,346.1608553911087,53.82103506508506,0.1395305377386865,0.10647125640057178,0.12273297991071429,0.03478759290830061,0.0,0.7857142857142857
s010321,TESS,happy,290.1917249005425,62.29293559214181,0.1592134149218707,0.0873009877029133,0.16354237432065216,0.15349840947956933,0.0,0.9130434782608695
s004334,CREMA-D,happy,118.99215686670067,12.397752166559352,0.11201234348118305,0.09047003718363673,0.06710611979166667,0.04130018232283272,0.0,0.8166666666666667
s004700,CREMA-D,happy,183.31451040830166,68.81659571215333,0.10948453265724771,0.11257876077111911,0.06201760165662651,0.01900219637789867,0.024267127994881177,0.6506024096385542
s003002,CREMA-D,happy,285.3786113221662,76.58507497609905,0.17868555266538572,0.10464424086795114,0.0972521551724138,0.09668585833496933,0.0,0.7068965517241379
s007867,CREMA-D,happy,164.5716617671102,48.64279764892286,0.11630991048443673,0.0898631637766939,0.056319962686567165,0.01995366441090432,0.0,0.9104477611940298
s004724,CREMA-D,happy,178.47186745623827,29.94841742930652,0.0939176696148224,0.08263027829643453,0.09002834413109756,0.07217655777003097,0.0,0.43902439024390244
s002317,CREMA-D,neutral,117.21500914452271,21.677544678421977,0.07192597904187792,0.06982009882079576,0.05425091911764706,0.01616620436695633,0.0,0.4117647058823529
s003413,CREMA-D,neutral,251.51042607743506,24.958361677337752,0.08412084267719795,0.0685602561660322,0.12104877672697369,0.11670661578918115,0.0,0.5131578947368421
s007003,CREMA-D,neutral,161.18812200804004,51.331133122051384,0.09224003829500255,0.07613317639579985,0.07248965992647059,0.05509448788187104,0.0,0.8588235294117647
s009322,TESS,neutral,192.43994582880748,8.852428445443223,0.23725479036088912,0.13738466111817196,0.10673670614919355,0.15556241900072001,0.0,0.8064516129032258
s007179,CREMA-D,neutral,243.72678287031798,20.787044236612985,0.10760250548521677,0.07793245189650616,0.11604817708333333,0.10044359787815849,0.0,0.29333333333333333
s009446,TESS,neutral,186.73202545685484,7.58802412177517,0.21701870433671375,0.12076123095054672,0.1834562059859155,0.19885978704144758,0.0,0.7605633802816901
s007109,CREMA-D,neutral,158.1542780977416,52.46140290877273,0.09679408478497088,0.06034166918335043,0.06111373024425287,0.01815935975714952,0.0,0.6551724137931034
s003105,CREMA-D,neutral,93.07546176218165,11.360673523135365,0.08512043437804095,0.07497943213329089,0.0584716796875,0.02021729090524349,0.0,0.78125
s005521,CREMA-D,neutral,180.261091114368,30.014951921748988,0.18009263470391684,0.06894632081057714,0.05342044106012658,0.013425181806465018,0.0,0.569620253164557
s000969,RAVDESS,neutral,154.20306273863713,18.399058136266465,0.13506486150837535,0.07916611942899977,0.10710196659482758,0.06412187727925597,0.052631578947368474,0.9310344827586207
s004637,CREMA-D,neutral,168.30537330016992,43.55756894624821,0.0799273053300567,0.0895305689061848,0.122991943359375,0.12484686516395103,0.0,0.8
s002575,CREMA-D,neutral,138.8767610890744,15.566257935106302,0.13740543387346454,0.10278019913298951,0.07240513392857142,0.04164149786919809,0.0,0.4805194805194805
s003969,CREMA-D,neutral,127.61843078286056,28.230099441408992,0.11013165028926766,0.07498869002843583,0.06731650270061729,0.03269470646286241,0.0,0.49382716049382713
s003823,CREMA-D,neutral,105.64010675151115,13.649158798324946,0.07144724894076204,0.07097726539776304,0.061448317307692304,0.028598603508200673,0.0,0.3333333333333333
s005193,CREMA-D,neutral,102.32180337021191,10.534731551285669,0.10583715915177645,0.0886137520895749,0.05441867099719101,0.017542734891426725,0.0,0.4943820224719101
s003869,CREMA-D,neutral,97.2204206923807,7.468359216997417,0.09847273188945535,0.07671766050463788,0.05385044642857143,0.01460140607133577,0.0,0.33766233766233766
s003881,CREMA-D,neutral,108.60260234617341,9.579435281404942,0.09636076680028144,0.08568786258920177,0.05880473572530864,0.019359435840994914,0.0,0.41975308641975306
s007073,CREMA-D,neutral,178.25490131158585,19.253734347775726,0.12184789561509311,0.08272707685863298,0.07080078125,0.027550420556019008,0.0,0.6233766233766234
s000397,RAVDESS,neutral,215.10202859372652,31.823420358082036,0.1336413582396363,0.07512600373040887,0.1311586441532258,0.1146592076125548,0.0,0.9193548387096774
s000398,RAVDESS,neutral,240.77311468794014,27.192411150792918,0.20911196185725517,0.09174538674866577,0.1240234375,0.12299097187050177,0.0,0.9827586206896551
s009467,TESS,neutral,180.85974697450453,7.61717158696177,0.19558904378018419,0.10799080133803717,0.09423828125,0.11718723317934106,0.0,0.819672131147541
s004589,CREMA-D,neutral,109.63157518871088,8.497228114582132,0.101314004117416,0.087306836053085,0.05959743923611111,0.023825741409136427,0.0,0.8555555555555555
s005831,CREMA-D,neutral,141.74786811261114,31.429440563619607,0.060081824397620484,0.06974332963047467,0.11349409054487179,0.11929634605779937,0.0,0.6153846153846154
s005749,CREMA-D,neutral,174.02197580847073,51.82801140193035,0.07877444989651769,0.060157049903815735,0.08021763392857142,0.055541329048629906,0.0,0.6483516483516484
s005843,CREMA-D,neutral,126.74572681813687,30.214952295805958,0.06248124167049194,0.0638839073270355,0.10205078125,0.10083708462361622,0.0,0.9264705882352942
s006405,CREMA-D,neutral,109.1969634918751,15.034786189689225,0.11799245791939589,0.06483085500399914,0.07568359375,0.054837735239396494,0.0,0.9076923076923077
s001211,CREMA-D,neutral,218.99017611725705,61.023286693880536,0.09735572844743728,0.0760918398887199,0.15716145833333334,0.19348558547560615,0.0,0.37333333333333335
s004759,CREMA-D,neutral,174.1638323370772,64.11101925504761,0.12601828813552857,0.09209329430783246,0.061048177083333335,0.020964346354897585,0.0,0.8
s007488,CREMA-D,neutral,211.2482885099789,18.128656211419802,0.1444059992324055,0.08830007306632817,0.06432653356481481,0.02335910042684782,0.0,0.7283950617283951
s005995,CREMA-D,neutral,148.44180099615153,40.183047708398185,0.13186425591508547,0.08956388281948315,0.09437981204710146,0.08781550693687713,0.0,0.9420289855072463
s001826,CREMA-D,sad,206.44921103817714,20.30253764589751,0.18252645244201024,0.09381485089934088,0.04945963541666667,0.011785501438730826,0.0,0.6666666666666666
s004298,CREMA-D,sad,126.38803020662996,19.600284917926242,0.10697518567363899,0.08124409423574745,0.06586502259036145,0.04472738276285992,0.0,0.7951807228915663
s001159,CREMA-D,sad,181.313203326286,43.73333206158043,0.14165203154087067,0.05383699010499073,0.06005859375,0.031076279017836113,0.0,0.48
s003870,CREMA-D,sad,128.25290955620645,55.23608412203342,0.129683391022754,0.09423666608173618,0.057375988328313254,0.018132250103080335,0.0,0.7349397590361446
s003378,CREMA-D,sad,227.38853686372371,26.171850669125053,0.1376263005534808,0.09076943890567149,0.05748046875,0.01611467402440274,0.0,0.8533333333333334
s005382,CREMA-D,sad,183.39406389042594,52.87705262318159,0.12443914684191557,0.058557538264816876,0.1023740096830986,0.10036572429321813,0.0,0.8028169014084507
s001883,CREMA-D,sad,132.78810479493393,11.202759330323513,0.09352621082942207,0.06508072277511974,0.06818815949675325,0.04433140659686681,0.0,0.4025974025974026
s003372,CREMA-D,sad,270.8778945419528,55.74056494679776,0.13760532748498275,0.10040314995210077,0.09632856390449439,0.11078918628739906,0.0,0.5842696629213483
s007459,CREMA-D,sad,161.7618133148,48.320905390057874,0.11389082892527504,0.07834914516095488,0.060846144153225805,0.02354755687556513,0.0,0.8225806451612904
s005458,CREMA-D,sad,152.89869935799445,48.57631583355887,0.1565733180882839,0.05800487404644886,0.1279015174278846,0.13087939431249374,0.0,0.8461538461538461
s002804,CREMA-D,sad,139.29969202715606,38.63192731235622,0.11553135831598882,0.07901570084289619,0.053307050540123455,0.016891536088901142,0.0,0.6790123456790124
s009690,TESS,sad,189.36869790928648,33.28959710254499,0.13768897602955502,0.09371489910557865,0.09923828125,0.1526578009639525,0.013513513513513487,0.7733333333333333
s009635,TESS,sad,194.30013824891256,24.781718505849586,0.17817678441635415,0.10575505835614586,0.11172987539556962,0.17141801173819454,0.0,0.7721518987341772
s003107,CREMA-D,sad,94.03300546803933,6.225658382623538,0.1206250170758669,0.05925785103163174,0.054475203804347824,0.019901988020633032,0.0,0.34782608695652173
s010699,TESS,sad,213.09993456008164,33.77970880485931,0.17793413618523063,0.10376716370484623,0.1211233428030303,0.19669346513389732,0.03076923076923077,0.8181818181818182
s003256,CREMA-D,sad,246.90151004222093,36.51656775904474,0.08898500560058488,0.06703776623539669,0.05474778163580247,0.018011725071669288,0.0,0.7777777777777778
s010741,TESS,sad,217.48307774045995,34.91884812482454,0.14699059364398662,0.09595106071745421,0.1752060145547945,0.2170852100319575,0.02777777777777779,0.7945205479452054
s002943,CREMA-D,sad,148.63829080401595,31.48650006670947,0.1715856780226414,0.0604326126239065,0.08369891826923077,0.10369161425970126,0.0,0.24615384615384617
s007779,CREMA-D,sad,79.1903585854044,12.93203539113167,0.08591969025511186,0.03301531325237063,0.05838042324029126,0.06332013689533977,0.0,0.7961165048543689
s006224,CREMA-D,sad,95.18022788668942,9.22006664448796,0.09189948019419991,0.06308141111339179,0.05709484011627907,0.03723055944828052,0.0,0.5813953488372093
s006500,CREMA-D,sad,216.79612787591665,74.59967178613148,0.0771965921797731,0.06829189943754616,0.09646413992117117,0.09594291830188782,0.07272727272727275,0.7387387387387387
s007781,CREMA-D,sad,81.11910857668062,15.278765994670504,0.11647940906642497,0.043563159379025385,0.05959276221264368,0.035288276737484664,0.0,0.9540229885057471
s001567,CREMA-D,sad,168.43837887927114,51.65873670558071,0.12377505249051905,0.05092725983572062,0.04438257929104478,0.01839136187303675,0.0,0.5970149253731343
s007124,CREMA-D,sad,100.41836035393685,14.277700902520987,0.20723609140749727,0.0464728296958065,0.053047094452247194,0.010422786235776662,0.0,0.38202247191011235
s010722,TESS,sad,214.82027240533256,34.12957658895926,0.16122347583443347,0.10238072584310508,0.1270081426056338,0.20779288659875048,0.0,0.7887323943661971
